editor_name_BWS,query_article_BWS,article_id_BWS,TOP-K_BWS,Score_BWS,editor_name_BM25,query_article_BM25,article_id_BM25,TOP-K_BM25,Score_BM25
brnada,FALTER_20220309_42A389810E,FALTER_20220323_A229E0EDC3,8,0.0,brnada,FALTER_20220309_42A389810E,FALTER_20220928_E5DF2B1850,8,71.895798
brnada,FALTER_20220309_42A389810E,FALTER_20220928_C7F1FD40C8,9,-0.125,brnada,FALTER_20220309_42A389810E,FALTER_20220216_154FB2A50F,9,71.539299
brnada,FALTER_20220309_42A389810E,FALTER_20220309_1C6B8418BE,10,-0.125,brnada,FALTER_20220309_42A389810E,FALTER_20220511_964B3F8189,10,70.451797
brnada,FALTER_20220309_42A389810E,FALTER_20220302_19351A344E,11,-0.25,brnada,FALTER_20220309_42A389810E,FALTER_20220928_C7F1FD40C8,11,69.908699
brnada,FALTER_20220309_42A389810E,FALTER_20220810_8E36475C03,12,-0.5,brnada,FALTER_20220309_42A389810E,FALTER_20220518_B804602C3C,12,69.760399
brnada,FALTER_20220309_42A389810E,FALTER_20220518_B804602C3C,13,-0.75,brnada,FALTER_20220309_42A389810E,FALTER_20220330_12EF29740D,13,68.657997
brnada,FALTER_20220309_42A389810E,FALTER_20220921_22135BD9FB,14,-0.75,brnada,FALTER_20220309_42A389810E,FALTER_20220713_038D7E7989,14,67.887497
brnada,FALTER_20220309_42A389810E,FALTER_20220511_964B3F8189,15,-0.875,brnada,FALTER_20220309_42A389810E,FALTER_20220323_A229E0EDC3,15,66.825897
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220525_52B6E1A964,1,1.0,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220518_B804602C3C,1,57.8862
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220406_CFF3E4B722,2,0.75,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220302_19351A344E,2,51.6633
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220309_E0E0B5AA9A,3,0.625,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220309_54EDF6DE99,3,48.712399
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220309_54EDF6DE99,4,0.375,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220525_52B6E1A964,4,48.598099
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220518_D9551C3082,5,0.25,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220309_E0E0B5AA9A,5,47.184799
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220316_8AE2382F6B,6,0.125,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220413_EDC7023A23,6,44.267799
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220518_B804602C3C,7,0.125,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220406_CFF3E4B722,7,44.158501
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220302_19351A344E,8,0.125,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220316_8AE2382F6B,8,43.320301
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220413_EDC7023A23,9,-0.125,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220803_8ACD9FFD49,9,43.077801
brnada,FALTER_20220323_2CE7FEE241,FALTER_20221109_F45292DD67,10,-0.25,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220413_8CAD826DDB,10,42.037399
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220216_154FB2A50F,11,-0.25,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220518_D9551C3082,11,41.444401
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220921_22135BD9FB,12,-0.375,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220727_8183AA9689,12,40.024101
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220413_8CAD826DDB,13,-0.625,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220921_22135BD9FB,13,38.960201
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220727_8183AA9689,14,-0.75,brnada,FALTER_20220323_2CE7FEE241,FALTER_20220216_154FB2A50F,14,38.4053
brnada,FALTER_20220323_2CE7FEE241,FALTER_20220803_8ACD9FFD49,15,-1.0,brnada,FALTER_20220323_2CE7FEE241,FALTER_20221109_F45292DD67,15,38.09
brnada,FALTER_20220330_426C78A4CD,FALTER_20220518_48A2BFD79B,1,1.0,brnada,FALTER_20220330_426C78A4CD,FALTER_20220511_6268F6609B,1,41.576698
brnada,FALTER_20220330_426C78A4CD,FALTER_20220921_5C8C32E30D,2,0.875,brnada,FALTER_20220330_426C78A4CD,FALTER_20220323_A9D672E0A5,2,37.805
brnada,FALTER_20220330_426C78A4CD,FALTER_20220406_DA8363C875,3,0.625,brnada,FALTER_20220330_426C78A4CD,FALTER_20221005_AEB2C76D66,3,36.281898
brnada,FALTER_20220330_426C78A4CD,FALTER_20220406_B0F9C3BD78,4,0.5,brnada,FALTER_20220330_426C78A4CD,FALTER_20211222_E7A625F5A8,4,35.6031
brnada,FALTER_20220330_426C78A4CD,FALTER_20220511_6268F6609B,5,0.5,brnada,FALTER_20220330_426C78A4CD,FALTER_20220518_48A2BFD79B,5,35.469299
brnada,FALTER_20220330_426C78A4CD,FALTER_20211222_E7A625F5A8,6,0.125,brnada,FALTER_20220330_426C78A4CD,FALTER_20220518_B804602C3C,6,34.6077
brnada,FALTER_20220330_426C78A4CD,FALTER_20220126_686D36A25A,7,0.0,brnada,FALTER_20220330_426C78A4CD,FALTER_20220406_DA8363C875,7,34.4795
brnada,FALTER_20220330_426C78A4CD,FALTER_20211222_40076C3AB9,8,0.0,brnada,FALTER_20220330_426C78A4CD,FALTER_20220406_B0F9C3BD78,8,33.392601
brnada,FALTER_20220330_426C78A4CD,FALTER_20211215_4ADEB44811,9,-0.125,brnada,FALTER_20220330_426C78A4CD,FALTER_20220202_61227AC28E,9,32.647999
brnada,FALTER_20220330_426C78A4CD,FALTER_20220323_A9D672E0A5,10,-0.25,brnada,FALTER_20220330_426C78A4CD,FALTER_20220622_A64E9B9B08,10,32.607101
brnada,FALTER_20220330_426C78A4CD,FALTER_20220316_7F1941A3EA,11,-0.375,brnada,FALTER_20220330_426C78A4CD,FALTER_20220921_5C8C32E30D,11,32.456699
brnada,FALTER_20220330_426C78A4CD,FALTER_20221005_AEB2C76D66,12,-0.5,brnada,FALTER_20220330_426C78A4CD,FALTER_20211222_40076C3AB9,12,31.949301
brnada,FALTER_20220330_426C78A4CD,FALTER_20220202_61227AC28E,13,-0.625,brnada,FALTER_20220330_426C78A4CD,FALTER_20220316_7F1941A3EA,13,31.551701
brnada,FALTER_20220330_426C78A4CD,FALTER_20220518_B804602C3C,14,-0.875,brnada,FALTER_20220330_426C78A4CD,FALTER_20220126_686D36A25A,14,31.0441
brnada,FALTER_20220330_426C78A4CD,FALTER_20220622_A64E9B9B08,15,-0.875,brnada,FALTER_20220330_426C78A4CD,FALTER_20211215_4ADEB44811,15,30.993
brnada,FALTER_20220330_4D56533486,FALTER_20220420_03E73B0284,1,1.0,brnada,FALTER_20220330_4D56533486,FALTER_20220309_42A389810E,1,112.037003
brnada,FALTER_20220330_4D56533486,FALTER_20220309_42A389810E,2,1.0,brnada,FALTER_20220330_4D56533486,FALTER_20220309_0239B6A0BC,2,56.408798
brnada,FALTER_20220330_4D56533486,FALTER_20221102_92EEC85C8A,3,0.5,brnada,FALTER_20220330_4D56533486,FALTER_20220216_154FB2A50F,3,55.678001
brnada,FALTER_20220330_4D56533486,FALTER_20220302_672863FB5A,4,0.375,brnada,FALTER_20220330_4D56533486,FALTER_20220928_E5DF2B1850,4,55.048599
brnada,FALTER_20220330_4D56533486,FALTER_20220223_EB79F5F51E,5,0.25,brnada,FALTER_20220330_4D56533486,FALTER_20220302_19351A344E,5,49.911999
brnada,FALTER_20220330_4D56533486,FALTER_20220928_E5DF2B1850,6,0.125,brnada,FALTER_20220330_4D56533486,FALTER_20221102_92EEC85C8A,6,48.6674
brnada,FALTER_20220330_4D56533486,FALTER_20220907_071745C7DD,7,0.125,brnada,FALTER_20220330_4D56533486,FALTER_20221012_D6A09D0DB1,7,48.287399
brnada,FALTER_20220330_4D56533486,FALTER_20220323_A229E0EDC3,8,0.0,brnada,FALTER_20220330_4D56533486,FALTER_20211222_96F3A54AA0,8,48.1842
brnada,FALTER_20220330_4D56533486,FALTER_20220302_19351A344E,9,-0.125,brnada,FALTER_20220330_4D56533486,FALTER_20220316_C33003D020,9,47.173801
brnada,FALTER_20220330_4D56533486,FALTER_20220316_C33003D020,10,-0.25,brnada,FALTER_20220330_4D56533486,FALTER_20220323_A229E0EDC3,10,46.365299
brnada,FALTER_20220330_4D56533486,FALTER_20220216_0CFAC71764,11,-0.25,brnada,FALTER_20220330_4D56533486,FALTER_20220223_EB79F5F51E,11,45.527901
brnada,FALTER_20220330_4D56533486,FALTER_20221012_D6A09D0DB1,12,-0.375,brnada,FALTER_20220330_4D56533486,FALTER_20220907_071745C7DD,12,45.396599
brnada,FALTER_20220330_4D56533486,FALTER_20220216_154FB2A50F,13,-0.375,brnada,FALTER_20220330_4D56533486,FALTER_20220216_0CFAC71764,13,45.391201
brnada,FALTER_20220330_4D56533486,FALTER_20220309_0239B6A0BC,14,-1.0,brnada,FALTER_20220330_4D56533486,FALTER_20220420_03E73B0284,14,45.373402
brnada,FALTER_20220330_4D56533486,FALTER_20211222_96F3A54AA0,15,-1.0,brnada,FALTER_20220330_4D56533486,FALTER_20220302_672863FB5A,15,45.362701
brnada,FALTER_20220511_964B3F8189,FALTER_20220420_03E73B0284,1,0.875,brnada,FALTER_20220511_964B3F8189,FALTER_20220216_154FB2A50F,1,68.040802
brnada,FALTER_20220511_964B3F8189,FALTER_20220216_154FB2A50F,2,0.75,brnada,FALTER_20220511_964B3F8189,FALTER_20220302_19351A344E,2,65.618202
brnada,FALTER_20220511_964B3F8189,FALTER_20220309_FE59453C09,3,0.5,brnada,FALTER_20220511_964B3F8189,FALTER_20220518_B804602C3C,3,60.294498
brnada,FALTER_20220511_964B3F8189,FALTER_20220928_C7F1FD40C8,4,0.5,brnada,FALTER_20220511_964B3F8189,FALTER_20220413_7F2C679512,4,59.777302
brnada,FALTER_20220511_964B3F8189,FALTER_20220921_22135BD9FB,5,0.375,brnada,FALTER_20220511_964B3F8189,FALTER_20220928_C7F1FD40C8,5,55.166901
brnada,FALTER_20220511_964B3F8189,FALTER_20220928_E5DF2B1850,6,0.25,brnada,FALTER_20220511_964B3F8189,FALTER_20220928_E5DF2B1850,6,54.475101
brnada,FALTER_20220511_964B3F8189,FALTER_20221109_F45292DD67,7,0.125,brnada,FALTER_20220511_964B3F8189,FALTER_20220323_9D2681AD74,7,54.331699
brnada,FALTER_20220511_964B3F8189,FALTER_20220302_672863FB5A,8,0.125,brnada,FALTER_20220511_964B3F8189,FALTER_20220302_672863FB5A,8,53.178101
brnada,FALTER_20220511_964B3F8189,FALTER_20220309_54EDF6DE99,9,0.0,brnada,FALTER_20220511_964B3F8189,FALTER_20220518_D9551C3082,9,52.109001
brnada,FALTER_20220511_964B3F8189,FALTER_20220518_B804602C3C,10,-0.25,brnada,FALTER_20220511_964B3F8189,FALTER_20220309_FE59453C09,10,51.5956
brnada,FALTER_20220511_964B3F8189,FALTER_20220302_19351A344E,11,-0.25,brnada,FALTER_20220511_964B3F8189,FALTER_20220921_22135BD9FB,11,51.5065
brnada,FALTER_20220511_964B3F8189,FALTER_20220518_D9551C3082,12,-0.625,brnada,FALTER_20220511_964B3F8189,FALTER_20220420_03E73B0284,12,51.266701
brnada,FALTER_20220511_964B3F8189,FALTER_20220323_9D2681AD74,13,-0.75,brnada,FALTER_20220511_964B3F8189,FALTER_20220309_54EDF6DE99,13,51.215401
brnada,FALTER_20220511_964B3F8189,FALTER_20220309_E0E0B5AA9A,14,-0.75,brnada,FALTER_20220511_964B3F8189,FALTER_20221109_F45292DD67,14,50.881401
brnada,FALTER_20220511_964B3F8189,FALTER_20220413_7F2C679512,15,-0.875,brnada,FALTER_20220511_964B3F8189,FALTER_20220309_E0E0B5AA9A,15,50.630798
brnada,FALTER_20220518_EE8013F8A2,FALTER_20211215_4EF6167A2A,1,1.0,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220720_D1344797F8,1,80.816101
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220427_169DDC1CA3,2,0.75,brnada,FALTER_20220518_EE8013F8A2,FALTER_20211215_4EF6167A2A,2,61.500999
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220420_130E405AF0,3,0.625,brnada,FALTER_20220518_EE8013F8A2,FALTER_20211222_A35407C20B,3,52.339699
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220720_D1344797F8,4,0.5,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220511_FBF1B6E8BF,4,51.7477
brnada,FALTER_20220518_EE8013F8A2,FALTER_20221026_792F2C3031,5,0.25,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220928_1A92012FF7,5,49.9431
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220928_1A92012FF7,6,0.25,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220223_CDDF5A96F6,6,48.2668
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220511_FBF1B6E8BF,7,0.125,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220413_EDC7023A23,7,47.940701
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220223_CDDF5A96F6,8,0.0,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220427_169DDC1CA3,8,47.629101
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220413_EDC7023A23,9,0.0,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220824_23AE4161B4,9,46.504398
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220330_73CAF44312,10,0.0,brnada,FALTER_20220518_EE8013F8A2,FALTER_20211222_40076C3AB9,10,43.188301
brnada,FALTER_20220518_EE8013F8A2,FALTER_20211222_A35407C20B,11,-0.5,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220316_E42C899665,11,42.759998
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220824_23AE4161B4,12,-0.5,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220420_130E405AF0,12,41.156399
brnada,FALTER_20220518_EE8013F8A2,FALTER_20220316_E42C899665,13,-0.75,brnada,FALTER_20220518_EE8013F8A2,FALTER_20221026_792F2C3031,13,40.757999
brnada,FALTER_20220518_EE8013F8A2,FALTER_20211222_40076C3AB9,14,-0.875,brnada,FALTER_20220518_EE8013F8A2,FALTER_20221005_AEB2C76D66,14,39.565899
brnada,FALTER_20220518_EE8013F8A2,FALTER_20221005_AEB2C76D66,15,-0.875,brnada,FALTER_20220518_EE8013F8A2,FALTER_20220330_73CAF44312,15,39.542099
brnada,FALTER_20220525_52B6E1A964,FALTER_20220323_2CE7FEE241,1,0.875,brnada,FALTER_20220525_52B6E1A964,FALTER_20221005_CAE3B6980C,1,59.9748
brnada,FALTER_20220525_52B6E1A964,FALTER_20220831_996BEDEA5E,2,0.875,brnada,FALTER_20220525_52B6E1A964,FALTER_20220309_E0E0B5AA9A,2,52.5354
brnada,FALTER_20220525_52B6E1A964,FALTER_20220309_E0E0B5AA9A,3,0.625,brnada,FALTER_20220525_52B6E1A964,FALTER_20220518_B804602C3C,3,52.527802
brnada,FALTER_20220525_52B6E1A964,FALTER_20220316_D60200B0E2,4,0.5,brnada,FALTER_20220525_52B6E1A964,FALTER_20211222_40076C3AB9,4,45.7827
brnada,FALTER_20220525_52B6E1A964,FALTER_20221005_CAE3B6980C,5,0.5,brnada,FALTER_20220525_52B6E1A964,FALTER_20220824_4FE804C1B1,5,41.1478
brnada,FALTER_20220525_52B6E1A964,FALTER_20221019_F87E70B8F5,6,0.125,brnada,FALTER_20220525_52B6E1A964,FALTER_20221109_153991C14D,6,40.9702
brnada,FALTER_20220525_52B6E1A964,FALTER_20220216_0CFAC71764,7,0.125,brnada,FALTER_20220525_52B6E1A964,FALTER_20220622_3C4302B106,7,40.291401
brnada,FALTER_20220525_52B6E1A964,FALTER_20220518_B804602C3C,8,0.0,brnada,FALTER_20220525_52B6E1A964,FALTER_20220316_D60200B0E2,8,39.317402
brnada,FALTER_20220525_52B6E1A964,FALTER_20220622_3C4302B106,9,-0.125,brnada,FALTER_20220525_52B6E1A964,FALTER_20221109_F45292DD67,9,39.1147
brnada,FALTER_20220525_52B6E1A964,FALTER_20221109_F45292DD67,10,-0.25,brnada,FALTER_20220525_52B6E1A964,FALTER_20220216_0CFAC71764,10,39.085701
brnada,FALTER_20220525_52B6E1A964,FALTER_20211222_40076C3AB9,11,-0.375,brnada,FALTER_20220525_52B6E1A964,FALTER_20221019_F87E70B8F5,11,38.897099
brnada,FALTER_20220525_52B6E1A964,FALTER_20221109_153991C14D,12,-0.5,brnada,FALTER_20220525_52B6E1A964,FALTER_20220504_05D47A7910,12,38.561001
brnada,FALTER_20220525_52B6E1A964,FALTER_20220504_05D47A7910,13,-0.625,brnada,FALTER_20220525_52B6E1A964,FALTER_20220831_996BEDEA5E,13,38.230801
brnada,FALTER_20220525_52B6E1A964,FALTER_20220330_42D1E9970A,14,-0.875,brnada,FALTER_20220525_52B6E1A964,FALTER_20220330_42D1E9970A,14,38.083599
brnada,FALTER_20220525_52B6E1A964,FALTER_20220824_4FE804C1B1,15,-0.875,brnada,FALTER_20220525_52B6E1A964,FALTER_20220323_2CE7FEE241,15,37.977501
dusini,FALTER_20220406_38961C830C,FALTER_20220817_B77375F05B,1,0.875,dusini,FALTER_20220406_38961C830C,FALTER_20220316_28801AC320,1,67.652496
dusini,FALTER_20220406_38961C830C,FALTER_20220907_EF69F656B5,2,0.625,dusini,FALTER_20220406_38961C830C,FALTER_20220817_B77375F05B,2,39.197102
dusini,FALTER_20220406_38961C830C,FALTER_20220316_28801AC320,3,0.5,dusini,FALTER_20220406_38961C830C,FALTER_20220907_EF69F656B5,3,29.237301
dusini,FALTER_20220406_38961C830C,FALTER_20220216_0CFAC71764,4,0.5,dusini,FALTER_20220406_38961C830C,FALTER_20220216_0CFAC71764,4,28.5387
dusini,FALTER_20220406_38961C830C,FALTER_20220330_501B548D7A,5,0.375,dusini,FALTER_20220406_38961C830C,FALTER_20220119_9AA29A282F,5,28.146099
dusini,FALTER_20220406_38961C830C,FALTER_20220706_02713EB504,6,0.25,dusini,FALTER_20220406_38961C830C,FALTER_20220420_4A481AAD54,6,27.6336
dusini,FALTER_20220406_38961C830C,FALTER_20220511_71668B1344,7,0.125,dusini,FALTER_20220406_38961C830C,FALTER_20211215_342F355253,7,26.3027
dusini,FALTER_20220406_38961C830C,FALTER_20220817_1DA631BC19,8,-0.125,dusini,FALTER_20220406_38961C830C,FALTER_20220330_501B548D7A,8,25.937099
dusini,FALTER_20220406_38961C830C,FALTER_20220420_C63F753BEC,9,-0.125,dusini,FALTER_20220406_38961C830C,FALTER_20221109_6B8EF9C1FB,9,25.7335
dusini,FALTER_20220406_38961C830C,FALTER_20220119_9AA29A282F,10,-0.25,dusini,FALTER_20220406_38961C830C,FALTER_20220511_71668B1344,10,24.975
dusini,FALTER_20220406_38961C830C,FALTER_20220817_03FEAB2D01,11,-0.375,dusini,FALTER_20220406_38961C830C,FALTER_20220706_02713EB504,11,23.6091
dusini,FALTER_20220406_38961C830C,FALTER_20211215_342F355253,12,-0.375,dusini,FALTER_20220406_38961C830C,FALTER_20220420_C63F753BEC,12,23.5481
dusini,FALTER_20220406_38961C830C,FALTER_20220831_94A149ABB7,13,-0.625,dusini,FALTER_20220406_38961C830C,FALTER_20220817_03FEAB2D01,13,23.523701
dusini,FALTER_20220406_38961C830C,FALTER_20221109_6B8EF9C1FB,14,-0.625,dusini,FALTER_20220406_38961C830C,FALTER_20220831_94A149ABB7,14,23.502501
dusini,FALTER_20220406_38961C830C,FALTER_20220420_4A481AAD54,15,-0.75,dusini,FALTER_20220406_38961C830C,FALTER_20220817_1DA631BC19,15,23.355101
dusini,FALTER_20220413_272C337CE3,FALTER_20221102_92EEC85C8A,1,0.625,dusini,FALTER_20220413_272C337CE3,FALTER_20220420_C63F753BEC,1,74.688301
dusini,FALTER_20220413_272C337CE3,FALTER_20220420_C63F753BEC,2,0.5,dusini,FALTER_20220413_272C337CE3,FALTER_20220921_22135BD9FB,2,61.0065
dusini,FALTER_20220413_272C337CE3,FALTER_20220216_0CFAC71764,3,0.5,dusini,FALTER_20220413_272C337CE3,FALTER_20220504_88561D5AE3,3,60.562901
dusini,FALTER_20220413_272C337CE3,FALTER_20220302_19351A344E,4,0.25,dusini,FALTER_20220413_272C337CE3,FALTER_20220302_672863FB5A,4,60.124901
dusini,FALTER_20220413_272C337CE3,FALTER_20220921_22135BD9FB,5,0.25,dusini,FALTER_20220413_272C337CE3,FALTER_20220518_9965EC9A96,5,58.761501
dusini,FALTER_20220413_272C337CE3,FALTER_20220504_88561D5AE3,6,0.25,dusini,FALTER_20220413_272C337CE3,FALTER_20220518_B804602C3C,6,55.2248
dusini,FALTER_20220413_272C337CE3,FALTER_20220302_672863FB5A,7,0.25,dusini,FALTER_20220413_272C337CE3,FALTER_20220511_71668B1344,7,55.135502
dusini,FALTER_20220413_272C337CE3,FALTER_20220511_71668B1344,8,0.0,dusini,FALTER_20220413_272C337CE3,FALTER_20220302_19351A344E,8,53.516499
dusini,FALTER_20220413_272C337CE3,FALTER_20220928_C7F1FD40C8,9,0.0,dusini,FALTER_20220413_272C337CE3,FALTER_20220323_9D2681AD74,9,51.893299
dusini,FALTER_20220413_272C337CE3,FALTER_20220518_B804602C3C,10,0.0,dusini,FALTER_20220413_272C337CE3,FALTER_20220216_0CFAC71764,10,51.667099
dusini,FALTER_20220413_272C337CE3,FALTER_20220216_154FB2A50F,11,-0.25,dusini,FALTER_20220413_272C337CE3,FALTER_20221102_92EEC85C8A,11,51.4729
dusini,FALTER_20220413_272C337CE3,FALTER_20220518_9965EC9A96,12,-0.5,dusini,FALTER_20220413_272C337CE3,FALTER_20220413_EDC7023A23,12,51.3554
dusini,FALTER_20220413_272C337CE3,FALTER_20220511_964B3F8189,13,-0.5,dusini,FALTER_20220413_272C337CE3,FALTER_20220216_154FB2A50F,13,51.264702
dusini,FALTER_20220413_272C337CE3,FALTER_20220323_9D2681AD74,14,-0.625,dusini,FALTER_20220413_272C337CE3,FALTER_20220928_C7F1FD40C8,14,50.932499
dusini,FALTER_20220413_272C337CE3,FALTER_20220413_EDC7023A23,15,-0.75,dusini,FALTER_20220413_272C337CE3,FALTER_20220511_964B3F8189,15,50.143101
dusini,FALTER_20220413_723A6699A6,FALTER_20220608_0942739322,1,1.0,dusini,FALTER_20220413_723A6699A6,FALTER_20220914_80FA8EE8BB,1,42.181702
dusini,FALTER_20220413_723A6699A6,FALTER_20220914_80FA8EE8BB,2,0.875,dusini,FALTER_20220413_723A6699A6,FALTER_20211222_4964EEDB12,2,40.5634
dusini,FALTER_20220413_723A6699A6,FALTER_20221123_B107F87D4A,3,0.5,dusini,FALTER_20220413_723A6699A6,FALTER_20221026_0EDFE61C97,3,37.205601
dusini,FALTER_20220413_723A6699A6,FALTER_20220126_423CDDDBE2,4,0.375,dusini,FALTER_20220413_723A6699A6,FALTER_20220216_A4E46A332D,4,35.9748
dusini,FALTER_20220413_723A6699A6,FALTER_20220302_EEEFB19294,5,0.125,dusini,FALTER_20220413_723A6699A6,FALTER_20220810_F3E73967E3,5,35.4813
dusini,FALTER_20220413_723A6699A6,FALTER_20221019_0CA617E1B5,6,0.125,dusini,FALTER_20220413_723A6699A6,FALTER_20221116_2A590A813A,6,33.7449
dusini,FALTER_20220413_723A6699A6,FALTER_20221026_0EDFE61C97,7,0.0,dusini,FALTER_20220413_723A6699A6,FALTER_20220302_EEEFB19294,7,30.6299
dusini,FALTER_20220413_723A6699A6,FALTER_20220216_A4E46A332D,8,0.0,dusini,FALTER_20220413_723A6699A6,FALTER_20220420_3F1EDF41C2,8,30.5327
dusini,FALTER_20220413_723A6699A6,FALTER_20220810_F3E73967E3,9,0.0,dusini,FALTER_20220413_723A6699A6,FALTER_20220518_AF1DAF3E84,9,30.2138
dusini,FALTER_20220413_723A6699A6,FALTER_20221116_2A590A813A,10,-0.125,dusini,FALTER_20220413_723A6699A6,FALTER_20220126_423CDDDBE2,10,27.4319
dusini,FALTER_20220413_723A6699A6,FALTER_20220727_D4EFFDE2C9,11,-0.25,dusini,FALTER_20220413_723A6699A6,FALTER_20221207_768990F210,11,27.294201
dusini,FALTER_20220413_723A6699A6,FALTER_20220518_AF1DAF3E84,12,-0.5,dusini,FALTER_20220413_723A6699A6,FALTER_20221123_B107F87D4A,12,26.6898
dusini,FALTER_20220413_723A6699A6,FALTER_20221207_768990F210,13,-0.625,dusini,FALTER_20220413_723A6699A6,FALTER_20220608_0942739322,13,26.6178
dusini,FALTER_20220413_723A6699A6,FALTER_20220420_3F1EDF41C2,14,-0.75,dusini,FALTER_20220413_723A6699A6,FALTER_20221019_0CA617E1B5,14,25.8785
dusini,FALTER_20220413_723A6699A6,FALTER_20211222_4964EEDB12,15,-0.75,dusini,FALTER_20220413_723A6699A6,FALTER_20220727_D4EFFDE2C9,15,25.7204
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220323_A229E0EDC3,1,0.75,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220406_CFF3E4B722,1,80.151901
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220302_5B02AED7A2,2,0.625,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220518_D9551C3082,2,72.808899
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220316_8AE2382F6B,3,0.625,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220518_B804602C3C,3,61.869598
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220316_5CF345D5B2,4,0.5,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220803_F2C9E4BA31,4,57.733898
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220406_CFF3E4B722,5,0.375,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220302_5B02AED7A2,5,54.979198
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220309_54EDF6DE99,6,0.25,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220323_A229E0EDC3,6,54.874401
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220803_F2C9E4BA31,7,0.125,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220413_EDC7023A23,7,53.306
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220518_B804602C3C,8,-0.125,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220316_8AE2382F6B,8,49.772598
dusini,FALTER_20220413_8CAD826DDB,FALTER_20221005_0C36289EFB,9,-0.125,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220921_22135BD9FB,9,48.582199
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220302_19351A344E,10,-0.25,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220309_54EDF6DE99,10,44.826698
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220518_D9551C3082,11,-0.25,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220302_19351A344E,11,44.677101
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220420_C63F753BEC,12,-0.375,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220420_C63F753BEC,12,42.830799
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220921_22135BD9FB,13,-0.5,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220928_E5DF2B1850,13,41.9711
dusini,FALTER_20220413_8CAD826DDB,FALTER_20220928_E5DF2B1850,14,-0.75,dusini,FALTER_20220413_8CAD826DDB,FALTER_20220316_5CF345D5B2,14,41.783199
